bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_renovated,lat,sqft_living15,sqft_lot15,price
4.0,2.5,2240.0,12032.0,1.0,0.0,0.0,3.0,2240.0,293.1881173594132,0.0,47.6143,2520.0,12368.0,592500
3.0,2.5,2714.0,17936.0,1.4907683290187075,0.0,0.0,3.0,1560.0,0.0,0.0,47.3185,2590.0,7620.0,465000
4.0,2.75,1720.0,6270.0,2.0,0.0,0.0,3.0,1720.0,0.0,0.0,47.5458,2130.0,8700.0,477000
2.0,1.0,850.0,16400.0,1.4907683290187075,0.0,0.0,1.0,850.0,0.0,0.0,47.4889,1100.0,14459.0,280000
5.0,3.0,1910.0,33474.0,1.0,0.0,3.0,3.0,1870.0,1430.0,1,47.5673,3836.0,20953.0,1505000
3.0,2.5,2250.0,5692.0,2.0,0.0,0.0,3.0,2250.0,0.0,0.0,47.5133,1320.0,5390.0,445838
2.0,2.25,3900.0,14864.0,1.0,0.0,3.0,3.0,1950.0,1950.0,0.0,47.5884,2580.0,5184.0,1072000
2.0,1.5,1320.0,10800.0,1.0,0.0,0.0,3.0,1320.0,0.0,0.0,47.7145,2120.0,12040.0,467000
4.0,2.5,2760.0,6440.0,2.0,0.0,0.0,3.0,2760.0,0.0,0.0,47.5836,3070.0,8127.0,686000
3.0,2.25,1750.0,9750.0,1.0,0.0,0.0,2.0,1350.0,400.0,0.0,47.398,1900.0,10125.0,279950
4.0,2.25,2330.0,19436.0,2.0,0.0,0.0,3.0,2330.0,0.0,0.0,47.5717,1840.0,10055.0,527000
3.0,2.25,2220.0,16020.0,1.0,0.0,0.0,3.0,1780.0,440.0,0.0,47.3758,2080.0,7620.0,325000
3.0,2.25,2020.0,8379.0,1.4907683290187075,0.0,0.0,2.0,2020.0,0.0,0.0,47.3828,2020.0,8031.0,328000
3.0,2.25,1250.0,7620.0,1.0,0.0,0.0,2.0,1250.0,0.0,0.0,47.5123,1280.0,7392.0,390000
2.0,2.0,1510.0,6516.0,1.0,0.0,0.0,3.0,1510.0,0.0,0.0,47.7076,1640.0,6009.0,479950
4.0,2.25,1720.0,9753.0,1.0,0.0,0.0,2.0,1120.0,600.0,0.0,47.5717,1510.0,9753.0,264950
3.0,1.0,1430.0,15246.0,1.0,0.0,0.0,2.0,980.0,450.0,0.0,47.4075,1840.0,7620.0,235000
3.0,2.25,1480.0,4729.0,2.0,0.0,0.0,2.0,1480.0,0.0,0.0,47.6794,2250.0,4729.0,516500
2.0,1.75,1450.0,15798.0,2.0,1.0,0.0,2.0,1230.0,293.1881173594132,1,47.4497,2030.0,13193.0,655000
3.0,2.75,2280.0,7620.0,1.0,0.0,0.0,2.0,2280.0,0.0,0.0,47.5218,2280.0,15347.0,500000
6.0,2.75,2940.0,7350.0,1.0,0.0,0.0,3.0,1780.0,1160.0,0.0,47.3103,2120.0,8236.0,315000
2.0,1.0,1000.0,10200.0,1.4907683290187075,0.0,0.0,1.0,1000.0,0.0,0.0,47.5687,1150.0,13702.0,213000
3.0,1.5,2480.0,5280.0,1.5,0.0,0.0,2.0,1620.0,860.0,0.0,47.5575,2090.0,4800.0,475000
5.0,4.0,3760.0,28040.0,2.0,0.0,0.0,3.0,3760.0,0.0,0.0,47.6489,3430.0,35096.0,1025000
3.0,2.0,2220.0,94300.0,1.0,0.0,0.0,2.0,1640.0,580.0,0.0,47.3459,1840.0,80100.0,416000
4.0,1.0,1970.0,4740.0,1.5,0.0,0.0,2.0,1670.0,300.0,1,47.6136,1510.0,4740.0,410000
3.0,3.5,3830.0,221284.0,2.0,0.0,0.0,3.0,3530.0,300.0,0.0,47.7641,2920.0,148539.0,800000
6.0,2.5,4410.0,7620.0,1.0,0.0,2.0,3.0,2350.0,2060.0,0.0,47.3376,2600.0,13988.0,472000
3.0,1.75,1430.0,8505.0,1.0,0.0,0.0,2.0,1430.0,0.0,0.0,47.3173,1190.0,8640.0,225000
2.0,1.0,830.0,6000.0,1.0,0.0,0.0,1.0,830.0,0.0,0.0,47.5308,830.0,4960.0,210000
2.0,1.0,1430.0,5000.0,1.5,0.0,0.0,2.0,1430.0,0.0,0.0,47.6727,1450.0,3750.0,455000
3.0,1.0,1300.0,8316.0,1.0,0.0,0.0,1.0,1300.0,0.0,0.0,47.3221,1260.0,8316.0,225000
2.0,1.0,1030.0,3060.0,1.0,0.0,2.0,2.0,790.0,240.0,0.0,47.6779,1390.0,3060.0,480000
3.0,2.5,2740.0,11872.0,2.0,0.0,0.0,3.0,2740.0,0.0,0.0,47.3076,2570.0,10377.0,363000
4.0,2.5,3650.0,8354.0,1.0,1.0,4.0,3.0,1830.0,1820.0,0.0,47.6338,3120.0,18841.0,2400000
2.0,1.5,720.0,5120.0,1.0,0.0,0.0,1.0,720.0,0.0,0.0,47.5218,1150.0,2566.0,181000
4.0,2.0,2010.0,7312.0,1.0,0.0,0.0,2.0,2010.0,0.0,0.0,47.5717,1840.0,7650.0,250000
3.0,1.75,1560.0,3000.0,1.0,0.0,0.0,1.0,770.0,790.0,0.0,47.6846,1390.0,3000.0,481000
3.0,2.0,1810.0,7209.0,1.0,0.0,0.0,2.0,1560.0,570.0,0.0,47.3656,1750.0,7209.0,260000
4.0,2.5,1910.0,7685.0,2.0,0.0,0.0,3.0,3360.0,0.0,0.0,47.4369,3060.0,6567.0,455000
3.0,2.25,1510.0,36224.0,2.0,0.0,0.0,3.0,1510.0,0.0,0.0,47.4616,1730.0,36224.0,415000
3.0,1.0,1400.0,3538.0,1.0,0.0,0.0,2.0,800.0,600.0,0.0,47.5405,1620.0,6331.0,349500
3.0,2.5,1730.0,7442.0,2.0,0.0,0.0,2.0,1730.0,0.0,0.0,47.3507,1630.0,6458.0,245000
2.0,2.0,1420.0,7620.0,1.5,0.0,2.0,2.0,1420.0,0.0,0.0,47.6979,1420.0,6816.0,592500
4.0,1.75,2360.0,7620.0,1.0,0.0,0.0,2.0,1180.0,1180.0,0.0,47.5717,1910.0,7620.0,385000
3.0,1.75,1580.0,11455.0,1.0,0.0,0.0,2.0,1560.0,293.1881173594132,0,47.4756,1550.0,10650.0,315000
3.0,1.0,1230.0,10170.0,1.0,0.0,0.0,2.0,1230.0,0.0,0.0,47.4437,1380.0,10098.0,255000
4.0,2.5,2460.0,7620.0,2.0,0.0,0.0,3.0,2460.0,0.0,0.0,47.7048,2990.0,5659.0,693000
3.0,1.0,1660.0,4400.0,1.5,0.0,0.0,3.0,1460.0,200.0,0.0,47.6362,1660.0,4400.0,780000
3.0,1.75,1270.0,8470.0,1.0,0.0,0.0,2.0,1270.0,0.0,0.0,47.4207,1600.0,8470.0,237000
3.0,2.25,2100.0,40510.0,1.4907683290187075,0.0,0.0,3.0,1320.0,780.0,0.0,47.6154,1840.0,33450.0,525000
2.0,1.0,770.0,5040.0,1.0,0.0,0.0,1.0,770.0,0.0,0.0,47.5964,1330.0,2580.0,425000
1.0,0.75,760.0,10079.0,1.0,1.0,4.0,2.5,760.0,0.0,0.0,47.4683,1840.0,14267.0,369900
4.0,2.5,1700.0,7280.0,2.0,0.0,0.0,2.0,1700.0,0.0,0.0,47.4045,1950.0,7475.0,290000
3.0,1.0,1120.0,10701.0,1.0,0.0,0.0,2.0,1120.0,0.0,0.0,47.5544,1130.0,6350.0,285000
2.0,1.0,1070.0,7620.0,1.0,0.0,0.0,2.5,1070.0,0.0,0.0,47.6802,1320.0,4465.0,415000
3.0,2.5,2070.0,9900.0,1.0,0.0,0.0,3.0,1420.0,650.0,0,47.2988,2070.0,8250.0,272500
4.0,3.25,5050.0,20100.0,1.5,0.0,2.0,4.0,4750.0,300.0,1,47.6312,3890.0,7620.0,2900000
4.0,4.75,5310.0,57346.0,2.0,0.0,0.0,4.0,5310.0,293.1881173594132,0.0,47.7285,4180.0,47443.0,1365000
2.0,1.0,1040.0,7538.0,1.0,0.0,0.0,2.0,1040.0,0.0,0.0,47.7107,1440.0,7530.0,436000
3.0,1.0,1700.0,11390.0,1.0,0.0,0.0,2.0,1700.0,0.0,0.0,47.3271,1350.0,8164.0,210000
3.0,1.0,1300.0,5898.0,1.0,0.0,0.0,2.0,1300.0,0.0,0.0,47.5053,1320.0,7619.0,236000
3.0,1.75,1080.0,7620.0,1.0,0.0,0.0,2.0,580.0,293.1881173594132,1,47.6601,1440.0,2225.0,331000
3.0,2.5,2653.0,4510.0,2.0,0.0,0.0,3.0,2653.0,0.0,0.0,47.4145,2653.0,4927.0,365000
3.0,2.0,2290.0,16258.0,1.0,0.0,0.0,3.0,2290.0,0.0,0.0,47.4672,1660.0,10530.0,450000
4.0,2.75,3820.0,26300.0,2.0,0.0,0.0,3.0,2850.0,970.0,0.0,47.7618,1860.0,12136.0,770000
4.0,2.5,2210.0,49375.0,1.0,0.0,0.0,3.0,2210.0,0.0,0.0,47.3828,2670.0,49385.0,455000
3.0,1.75,2390.0,6000.0,1.0,0.0,0.0,1.0,1560.0,1150.0,0.0,47.5362,2020.0,6000.0,405000
4.0,1.75,2600.0,11325.0,1.0,0.0,0.0,2.0,1610.0,990.0,0.0,47.5717,1720.0,11088.0,304900
2.0,1.0,860.0,5265.0,1.0,0.0,0.0,1.0,860.0,0.0,0.0,47.5048,1650.0,8775.0,170000
5.0,3.0,3830.0,8480.0,1.4907683290187075,0.0,1.0,3.0,2630.0,1200.0,1,47.6166,3050.0,7556.0,2050000
4.0,2.5,3500.0,7048.0,2.0,0.0,0.0,2.5,3500.0,0.0,0.0,47.6811,3920.0,7864.0,780000
3.0,3.0,2420.0,13959.0,1.0,0.0,0.0,3.0,1740.0,680.0,0.0,47.7486,2570.0,13300.0,330000
4.0,2.25,2720.0,7620.0,2.0,0.0,0.0,3.0,2720.0,0.0,0.0,47.3846,1840.0,8100.0,370000
5.0,2.25,2500.0,7620.0,1.0,0.0,0.0,2.0,1850.0,650.0,0.0,47.7564,2300.0,9750.0,467000
3.0,2.25,1670.0,6720.0,1.0,0.0,0.0,2.0,1560.0,530.0,0.0,47.7198,1670.0,7320.0,405000
5.0,2.25,2900.0,10300.0,1.0,0.0,0.0,3.0,1450.0,1450.0,0.0,47.5461,2310.0,10300.0,675000
2.0,2.25,1640.0,14100.0,1.0,0.0,0.0,2.0,1140.0,500.0,0.0,47.5712,1520.0,13527.0,500000
3.0,2.5,1890.0,15770.0,2.0,0.0,0.0,2.0,1890.0,0.0,0.0,47.4281,2410.0,15256.0,389999
4.0,1.75,2950.0,9025.0,1.0,0.0,2.0,3.0,1780.0,1170.0,0,47.7128,2120.0,7620.0,630000
4.0,2.5,2160.0,9528.0,2.0,0.0,0.0,3.0,2160.0,0.0,0.0,47.3341,2280.0,9937.0,360000
4.0,3.0,3280.0,11060.0,2.0,0.0,0.0,3.0,2270.0,1010.0,0.0,47.5399,2320.0,11004.0,580000
3.0,2.0,1970.0,4166.0,2.0,0.0,3.0,3.0,1270.0,700.0,0.0,47.5717,2390.0,4166.0,550000
4.0,2.5,1910.0,22111.0,2.0,0.0,0.0,3.0,3360.0,0.0,0.0,47.5951,3150.0,11374.0,879000
3.0,2.0,1320.0,8959.0,1.0,0.0,0.0,2.0,1320.0,0.0,0,47.3536,1740.0,7316.0,265000
3.0,2.5,2650.0,7286.0,2.0,0.0,0.0,3.0,2650.0,0.0,0.0,47.5084,2400.0,7220.0,446500
3.0,1.5,2030.0,8880.0,1.0,0.0,0.0,2.0,1330.0,700.0,0.0,47.5586,2140.0,5592.0,404000
3.0,1.75,1590.0,11914.0,1.0,0.0,2.0,2.0,1090.0,500.0,0.0,47.4427,1630.0,9052.0,267500
4.0,5.0,1910.0,18641.0,1.0,1.0,4.0,3.0,2600.0,1950.0,0.0,47.6053,4550.0,19508.0,3075000
3.0,2.5,2440.0,7632.0,2.0,0.0,0.0,3.0,2440.0,0.0,0.0,47.3494,2510.0,7903.0,335000
3.0,2.5,1940.0,9000.0,1.0,0.0,0.0,2.0,970.0,970.0,0.0,47.6933,2190.0,7310.0,576000
3.0,2.5,2040.0,3810.0,2.0,0.0,0.0,3.0,2040.0,293.1881173594132,0.0,47.3537,2370.0,4590.0,208633
3.0,2.25,2200.0,8750.0,1.0,0.0,0.0,2.0,1120.0,1080.0,0.0,47.476000000000006,1460.0,10139.0,315000
3.0,1.75,1920.0,7620.0,1.0,0.0,0.0,3.0,960.0,960.0,0.0,47.6239,1740.0,4000.0,725000
4.0,2.75,1800.0,7750.0,1.0,0.0,0.0,3.0,1400.0,400.0,0.0,47.5717,1800.0,8275.0,550000
4.0,2.25,2180.0,7297.0,2.0,0.0,0.0,3.0,2180.0,0.0,0.0,47.6459,2250.0,9781.0,610750
2.0,1.0,1010.0,7620.0,1.4907683290187075,0.0,0.0,1.0,1010.0,0.0,0.0,47.6692,1460.0,5000.0,550700
4.0,2.75,3320.0,10574.0,1.4907683290187075,0.0,0.0,3.0,2220.0,1100.0,0.0,47.5376,2720.0,8330.0,665000
4.0,2.5,2370.0,4000.0,1.5,0.0,2.0,3.0,1980.0,390.0,0.0,47.601000000000006,2440.0,5750.0,834000
5.0,1.75,1660.0,7620.0,1.5,0.0,0.0,1.0,1660.0,0.0,0.0,47.528999999999996,1660.0,7620.0,201000
5.0,2.5,3650.0,9050.0,2.0,0.0,4.0,3.0,3370.0,280.0,0.0,47.6345,2880.0,5400.0,2384000
3.0,3.25,4290.0,12103.0,1.0,0.0,3.0,4.0,2690.0,1600.0,0.0,47.5503,3860.0,11244.0,1384000
4.0,3.25,4290.0,12103.0,1.4907683290187075,0.0,3.0,4.0,2690.0,1600.0,0.0,47.5503,3860.0,11244.0,1400000
4.0,2.25,1950.0,7700.0,1.0,0.0,0.0,3.0,1350.0,600.0,0.0,47.4441,2150.0,7350.0,305000
3.0,2.0,2590.0,14052.0,1.0,0.0,0.0,3.0,1720.0,870.0,0.0,47.7357,1570.0,8162.0,487000
3.0,2.5,1930.0,64904.0,1.0,0.0,0.0,3.0,1930.0,0.0,0.0,47.346000000000004,2350.0,57500.0,390000
2.0,1.0,1470.0,7620.0,1.0,0.0,0.0,2.5,1170.0,300.0,0.0,47.6638,1570.0,3864.0,548000
4.0,1.0,800.0,8775.0,1.0,0.0,0.0,1.0,800.0,0.0,0.0,47.48,1310.0,8775.0,268750
5.0,2.75,3150.0,7119.0,2.0,0.0,0.0,3.0,3150.0,0.0,0.0,47.6759,1560.0,8384.0,819900
3.0,2.25,2030.0,16200.0,2.0,0.0,0.0,3.0,2030.0,0.0,0.0,47.5162,2660.0,17958.0,520000
3.0,2.0,1450.0,11204.0,1.0,0.0,0.0,2.0,1450.0,0.0,0.0,47.5717,1520.0,9518.0,230000
3.0,1.75,1510.0,10248.0,1.0,0.0,0.0,2.0,1510.0,0.0,0.0,47.2929,1510.0,9753.0,240000
2.0,1.0,1910.0,12092.0,1.0,0.0,0.0,1.0,960.0,280.0,1,47.4957,1820.0,7460.0,232000
2.0,1.0,1240.0,12092.0,1.0,0.0,0.0,1.0,960.0,293.1881173594132,1,47.4957,1820.0,7460.0,240500
3.0,2.5,3030.0,45004.0,2.0,0.0,0.0,3.0,3030.0,0.0,0.0,47.7721,3080.0,35781.0,274975
4.0,2.0,2050.0,4400.0,1.5,0.0,0.0,3.0,2050.0,0.0,0.0,47.644,2320.0,5500.0,740000
3.0,1.0,1000.0,7636.0,1.0,0.0,0.0,2.0,1000.0,0.0,0.0,47.472,1150.0,7600.0,186375
3.0,2.25,2370.0,10289.0,1.0,0.0,0.0,3.0,1590.0,780.0,0.0,47.592,2500.0,10004.0,790000
4.0,3.5,2800.0,6750.0,2.0,0.0,0.0,3.0,1890.0,293.1881173594132,1,47.669,2370.0,6120.0,880000
6.0,1.75,2240.0,11180.0,2.0,0.0,0.0,2.0,2240.0,0.0,0.0,47.42,1590.0,7955.0,279000
3.0,2.0,1910.0,10530.0,1.0,0.0,2.0,3.0,1810.0,0.0,0.0,47.1913,1910.0,10450.0,295000
2.0,1.0,1070.0,7620.0,1.0,0.0,0.0,2.0,1070.0,0.0,0.0,47.6666,1710.0,7620.0,640000
4.0,2.0,2490.0,9525.0,2.0,0.0,0.0,3.0,2490.0,0.0,0.0,47.5639,2770.0,9525.0,940000
4.0,2.5,1960.0,5238.0,2.0,0.0,0.0,2.0,1960.0,0.0,0.0,47.3483,1800.0,5894.0,260000
3.0,2.75,2930.0,5569.0,1.0,0.0,0.0,3.0,1860.0,1070.0,0.0,47.7648,2580.0,11045.0,559900
4.0,2.25,1510.0,3500.0,1.5,0.0,0.0,2.0,1510.0,0.0,0.0,47.6794,1820.0,3750.0,791500
3.0,1.75,1420.0,8250.0,1.0,0.0,0.0,2.0,1420.0,293.1881173594132,0.0,47.7535,1740.0,8000.0,265000
3.0,1.75,1740.0,11547.0,1.0,0.0,0.0,2.0,1740.0,293.1881173594132,0.0,47.4945,880.0,78408.0,245000
4.0,1.75,2560.0,43995.0,2.0,0.0,0.0,2.0,1560.0,293.1881173594132,0.0,47.6945,2560.0,14764.0,485000
4.0,3.5,3040.0,8414.0,2.0,0.0,0.0,3.0,2420.0,620.0,0.0,47.5222,3470.0,8066.0,684000
3.0,1.75,2500.0,6840.0,1.4907683290187075,0.0,0.0,3.0,1300.0,1200.0,0.0,47.7222,1580.0,8691.0,425000
4.0,1.75,1275.0,20000.0,1.0,0.0,0.0,1.0,1275.0,0.0,0.0,47.3796,1660.0,20000.0,309600
4.0,2.5,2580.0,5823.0,2.0,0.0,0.0,3.0,2580.0,0.0,0.0,47.5374,2380.0,5823.0,552250
4.0,1.0,1000.0,7134.0,1.0,0.0,0.0,1.0,1000.0,0.0,0.0,47.4897,1020.0,7138.0,165000
4.0,1.0,1000.0,7134.0,1.0,0.0,0.0,1.0,1000.0,0.0,0.0,47.4897,1020.0,7138.0,239900
2.0,1.0,1070.0,32633.0,1.0,0.0,0.0,1.0,1070.0,0.0,0.0,47.4716,1360.0,32156.0,320000
3.0,2.25,1390.0,13464.0,1.0,0.0,0.0,2.5,1390.0,0.0,0.0,47.3581,1720.0,12080.0,206600
4.0,1.75,2500.0,7690.0,1.0,0.0,0.0,2.0,1250.0,293.1881173594132,0.0,47.5717,2040.0,8646.0,387000
1.0,2.25,560.0,12120.0,1.0,0.0,0.0,1.0,560.0,0.0,0.0,47.675,1840.0,19207.0,299000
4.0,2.75,2270.0,10460.0,2.0,0.0,0.0,3.0,2270.0,0.0,0.0,47.5603,2610.0,7620.0,855000
3.0,1.0,1900.0,14400.0,1.0,0.0,0.0,2.0,1300.0,600.0,0.0,47.4147,1940.0,14400.0,315000
2.0,1.0,990.0,3120.0,1.0,0.0,2.0,2.0,790.0,200.0,0.0,47.68,1930.0,3120.0,437500
4.0,1.5,1550.0,19800.0,1.0,0.0,0.0,2.0,1050.0,500.0,0.0,47.3117,1640.0,22654.0,252000
4.0,1.75,2200.0,7475.0,1.0,0.0,0.0,2.0,1100.0,1100.0,0.0,47.543,1600.0,5766.0,375000
4.0,2.5,1910.0,4862.0,2.0,0.0,0.0,2.0,1910.0,0.0,0.0,47.3607,2010.0,7620.0,300000
4.0,1.0,1750.0,9600.0,1.5,0.0,0.0,2.0,1750.0,0.0,0.0,47.5759,1750.0,10530.0,420000
3.0,1.0,1330.0,77972.0,1.0,0.0,0.0,2.0,1330.0,0.0,1,47.5717,1340.0,17689.0,900000
3.0,2.5,2440.0,5750.0,2.0,0.0,2.0,3.0,1980.0,460.0,0.0,47.565,1520.0,5750.0,679900
3.0,2.5,1640.0,29970.0,2.0,0.0,0.0,2.0,1640.0,0.0,0.0,47.6359,1580.0,28399.0,463000
5.0,2.5,1910.0,11340.0,2.0,0.0,0.0,3.0,2760.0,0.0,0.0,47.4769,2470.0,11340.0,380000
4.0,2.5,1820.0,7912.0,2.0,0.0,0.0,2.0,1820.0,0.0,0.0,47.3845,1820.0,8168.0,329500
3.0,2.5,2110.0,5608.0,1.0,0.0,0.0,3.0,1340.0,770.0,0.0,47.6743,2040.0,9363.0,604950
5.0,2.5,3040.0,9570.0,1.0,0.0,2.0,3.0,1640.0,1400.0,0.0,47.5651,2920.0,8800.0,795000
3.0,2.0,1840.0,40438.0,2.0,0.0,0.0,2.0,1840.0,0.0,0.0,47.4853,1380.0,44049.0,465000
4.0,2.5,2990.0,10400.0,2.0,0.0,0.0,3.0,2990.0,0.0,0.0,47.4508,2140.0,17449.0,673000
4.0,2.5,3520.0,15420.0,2.0,0.0,0.0,3.0,3520.0,0.0,0.0,47.6375,3400.0,21455.0,810000
4.0,2.75,2440.0,69415.0,1.0,0.0,0.0,3.0,1910.0,530.0,0.0,47.5944,2770.0,24361.0,785000
4.0,2.25,2090.0,7500.0,1.0,0.0,0.0,2.0,1370.0,720.0,0.0,47.4888,1810.0,7620.0,338000
3.0,2.25,1430.0,7222.0,2.0,0.0,0.0,2.0,1430.0,293.1881173594132,0.0,47.5112,1430.0,7620.0,280000
4.0,2.25,1910.0,10754.0,1.0,0.0,0.0,2.0,1100.0,1080.0,0.0,47.5717,1840.0,6929.0,315000
4.0,2.25,2180.0,7620.0,1.0,0.0,0.0,2.0,1100.0,1080.0,0.0,47.7711,1840.0,6929.0,530000
5.0,2.25,3450.0,9914.0,2.0,0.0,0.0,3.0,3450.0,0.0,0.0,47.2813,2860.0,9721.0,380000
3.0,2.25,1450.0,7562.0,2.0,0.0,0.0,2.0,1450.0,0.0,0,47.5717,1650.0,7625.0,297000
4.0,2.5,3230.0,7331.0,1.4907683290187075,0.0,0.0,3.0,3230.0,293.1881173594132,0.0,47.5823,3480.0,7447.0,730000
3.0,1.75,1640.0,7620.0,1.0,0.0,0.0,2.0,1110.0,530.0,0.0,47.7164,1770.0,12600.0,450000
3.0,3.0,1590.0,7750.0,1.0,0.0,0.0,2.0,1060.0,530.0,0.0,47.3624,1680.0,7500.0,275000
4.0,2.0,2020.0,2849.0,1.4907683290187075,0.0,0.0,2.0,2020.0,0.0,0.0,47.6831,1840.0,3120.0,595000
3.0,1.5,1300.0,3348.0,1.5,0.0,0.0,2.0,1300.0,0.0,1,47.5717,1590.0,2577.0,435000
2.0,1.5,1380.0,209959.0,1.0,0.0,0.0,1.0,1380.0,0.0,0.0,47.7461,3130.0,7620.0,270000
3.0,3.0,4040.0,14338.0,2.0,0.0,0.0,3.0,3030.0,1010.0,0.0,47.7268,3360.0,14142.0,950000
4.0,2.25,2130.0,5337.0,2.0,0.0,0.0,2.0,2130.0,0.0,0,47.7237,2300.0,6930.0,389000
4.0,2.25,2550.0,7800.0,1.0,0.0,0.0,3.0,1580.0,970.0,0.0,47.6283,2420.0,8050.0,560000
5.0,3.5,4800.0,14984.0,2.0,0.0,2.0,4.0,3480.0,1320.0,0.0,47.5543,4050.0,19009.0,1350000
3.0,2.25,1910.0,11585.0,2.0,0.0,0.0,3.0,2510.0,0.0,0,47.5483,2450.0,9691.0,799000
3.0,2.0,1410.0,9600.0,1.0,0.0,0.0,2.0,1410.0,0.0,0.0,47.7591,1410.0,9600.0,365500
3.0,2.0,1650.0,7352.0,1.0,0.0,0.0,2.0,1160.0,490.0,0.0,47.4612,1710.0,7350.0,252350
4.0,2.5,2120.0,13780.0,2.0,0.0,0.0,3.0,1560.0,0.0,0.0,47.4987,1880.0,12000.0,403950
4.0,1.5,2040.0,10726.0,1.0,0.0,0.0,2.0,1380.0,660.0,0.0,47.772,1610.0,10020.0,385000
4.0,1.0,1550.0,7620.0,1.5,0.0,0.0,2.0,1550.0,0.0,0.0,47.5287,1450.0,7620.0,345000
3.0,2.75,1980.0,3128.0,2.0,0.0,0.0,3.0,1980.0,0.0,0,47.6109,1950.0,2856.0,490000
3.0,2.5,1600.0,7620.0,2.0,0.0,0.0,3.0,1600.0,0.0,0.0,47.7736,1790.0,27743.0,330000
4.0,2.75,3300.0,7620.0,2.0,0.0,0.0,3.0,3300.0,0.0,0.0,47.6294,3180.0,12239.0,927000
4.0,2.5,3840.0,16619.0,2.0,0.0,1.0,3.0,3840.0,0.0,0.0,47.5634,3600.0,16553.0,1118000
2.0,1.0,1220.0,10000.0,1.0,0.0,0.0,2.0,1220.0,0.0,0.0,47.7405,2000.0,9600.0,330000
5.0,2.25,2720.0,7620.0,1.0,0.0,0.0,2.0,1500.0,1220.0,0.0,47.5976,2110.0,8800.0,530000
4.0,2.0,1940.0,25600.0,1.0,0.0,0.0,3.0,1940.0,293.1881173594132,0.0,47.5722,2000.0,10071.0,365000
3.0,2.5,2160.0,3000.0,1.5,0.0,0.0,2.0,1260.0,900.0,1,47.5644,1060.0,3500.0,378750
3.0,1.75,1530.0,8750.0,1.5,0.0,0.0,2.0,1530.0,0.0,0.0,47.4556,1390.0,8750.0,269900
3.0,3.5,1710.0,2096.0,2.0,0.0,0.0,3.0,1290.0,420.0,0,47.6055,1630.0,1543.0,557000
4.0,1.75,3730.0,16980.0,1.0,0.0,0.0,2.0,2150.0,1580.0,0.0,47.5717,1880.0,16963.0,360000
2.0,1.0,940.0,5000.0,1.0,0.0,0.0,2.0,940.0,0.0,0.0,47.6879,1560.0,4500.0,352000
3.0,2.5,1750.0,22357.0,2.0,0.0,0.0,2.5,1750.0,0.0,0.0,47.4807,2430.0,22357.0,437000
4.0,2.5,1820.0,6753.0,2.0,0.0,0.0,2.0,1820.0,0.0,0.0,47.3845,1820.0,7107.0,322500
3.0,3.25,1510.0,2000.0,2.0,0.0,0.0,3.0,1330.0,180.0,0.0,47.5815,1510.0,1352.0,650000
3.0,2.0,1290.0,1213.0,3.0,0.0,0.0,3.0,1290.0,0.0,0.0,47.6609,1840.0,3235.0,450000
3.0,2.0,1570.0,5250.0,1.0,0.0,0.0,2.0,1570.0,0.0,0.0,47.3163,1570.0,5250.0,278500
4.0,2.5,1930.0,6957.0,2.0,0.0,0.0,3.0,1930.0,0.0,0.0,47.4309,2090.0,6996.0,364950
4.0,2.25,2840.0,40139.0,1.0,0.0,4.0,3.0,2840.0,0.0,0.0,47.401,3180.0,36852.0,840000
3.0,2.5,1550.0,8134.0,2.0,0.0,0.0,2.0,1550.0,0.0,0.0,47.403999999999996,1550.0,8134.0,268000
2.0,1.0,833.0,143947.0,1.0,0.0,0.0,1.0,833.0,0.0,0.0,47.3889,1380.0,143947.0,517534
3.0,2.5,2990.0,32239.0,2.0,0.0,0.0,3.0,2990.0,0.0,0.0,47.7718,2990.0,36497.0,632925
3.0,2.5,2000.0,7251.0,2.0,0.0,0.0,3.0,2000.0,0.0,0.0,47.7067,2450.0,7620.0,577500
4.0,1.5,2390.0,7480.0,1.5,0.0,2.0,2.0,2390.0,0.0,0.0,47.504,2850.0,6867.0,339000
3.0,1.75,2910.0,7620.0,1.0,0.0,0.0,2.0,1530.0,1380.0,0.0,47.7015,2520.0,18295.0,570000
4.0,1.75,2085.0,174240.0,1.0,0.0,0.0,2.0,1610.0,475.0,0.0,47.5753,2690.0,174240.0,563500
4.0,2.25,2200.0,9351.0,1.0,0.0,0.0,2.0,1290.0,293.1881173594132,0.0,47.7448,1910.0,8660.0,423000
3.0,2.25,1860.0,5028.0,2.0,0.0,0.0,3.0,1860.0,293.1881173594132,0.0,47.7318,2320.0,5465.0,355000
5.0,4.25,6070.0,7620.0,2.0,0.0,0.0,4.0,6070.0,0.0,0.0,47.5954,1840.0,211267.0,1550000
2.0,1.0,950.0,3960.0,1.0,0.0,0.0,2.5,950.0,0.0,0.0,47.6885,1320.0,4050.0,482000
3.0,1.75,1600.0,9135.0,1.0,0.0,0.0,2.0,1600.0,0.0,0.0,47.5724,1580.0,9800.0,625000
3.0,2.5,2250.0,11632.0,2.0,0.0,0.0,3.0,2250.0,0.0,0.0,47.5717,2360.0,11632.0,538000
3.0,2.5,2280.0,10255.0,2.0,0.0,0.0,3.0,2280.0,0.0,0.0,47.4334,2310.0,10094.0,380000
